payoff
0
0
3.70046
0
8.68862
0
3.27214
4.32707
3.41448
0
4.37168
2.19184
0
0
0
0
0
0
0.311353
0
2.68597
0
2.99953
0
0
0
0
0
0
1.73031
0
0
0
0
0
0
2.62848
0
0
0.200026
0
0
0
0
0.0969268
0
2.46998
0
4.01516
0.35603
0
0
0
0
0
0
1.12226
0
0
0
1.25949
0
2.55536
8.27522
0
0
0
2.23903
0
0
0.154697
0
1.44182
0
1.26149
0
0.648488
0
0
1.86371
0
2.50129
0
0
3.38956
0
3.39523
2.45279
5.27374
0
3.09092
0
0
0
0.0110152
0.223218
0
10.6362
0
2.69645
0
2.21932
0
0
0
0
0
0
0
0
3.30005
0
0
0
0.224656
2.00585
0
1.41053
0
6.08311
0
0
0
4.81009
2.94456
0
1.21121
0
0
0
0
0
8.49741
0
3.39275
3.63126
0
0
2.86657
0
2.93908
3.70538
4.06325
3.93389
0
0.60057
0
0
0
8.44326
0
0
9.23658
0
1.21136
0
0.788337
0
0.560771
0.508987
0
0
4.10573
7.29011
0
0
7.51255
2.83061
0
0
3.37803
1.95858
0
0
0
0.264509
0
0
0
0
0
0.474295
0
0
0
7.23426
0
0
0
0
0
0
0
0
3.07614
1.61059
0
0
1.74716
0
1.98672
0
0
0
0
0
0
4.49008
3.27394
0
0
0
4.6232
0
0
0
10.3342
0
0
0
2.89471
0
0
0.553982
0
0
2.56419
0
0
0
0
0
0
0.311288
0
0
0
0
0.639441
0
0
0
4.83195
2.94443
0
0
0.613699
0
0
0
0
0
1.28398
0
0
0.515298
0
3.88198
0
10.7394
0
0.895412
0
3.17043
0
0
1.67455
0
0
0
1.95796
0.277081
0
0
2.60752
0
0
0
0
0
0.775662
0
2.43693
0
0.852568
0.23966
0
0
0.948687
0
5.28189
1.91851
0
0
0
0
0
0
1.11019
3.82731
3.93098
2.8659
0
0
0
0
0
0.301566
0
0
0
0
4.99116
1.72025
0
0
2.19422
2.42352
0
0
0
0
0
1.60835
0
0
0
0
0.205295
0
1.75346
0
0
1.50413
0
5.79441
0
0
0
0
3.74265
0.0589415
0
0
6.22626
5.46768
0
1.87087
0
0
0
0
2.22434
3.73439
0
0
3.44947
0
0
5.19721
0
0
1.60379
0
0
0
1.65292
2.42089
0
0.362316
0
0
0
2.67564
0
0
0
4.70099
0
2.00213
0
0
4.59273
0
0
2.59147
0
4.13328
0
0
5.37839
1.4829
0
0
0
0
6.6496
4.52391
0
0
0
0.19061
0
5.33291
0
0
7.75726
0
0.420794
0.865253
0
0
4.64746
0
0
0
0
2.00304
0
0.884366
0
1.70546
0
0
4.23345
0
1.79028
0
0
0
2.533
0
0
0
4.17623
0
0
0
0.612285
0
0
1.60239
0
0
2.36989
0
0
0
0
0
0
4.18061
0
0
1.15512
0
0.300319
3.27762
0
0
2.20275
1.1689
0
0
0
0
0
3.97
0
0
0
0
0
0
0
0.00479289
0
0
0
0
0
7.79173
0
0
1.36406
0
0.670119
0
1.10407
0
0
0
0
0
0
2.05074
5.70347
0
0
0
0
0
0
0
0
0
0
1.29202
0
0
4.00009
0
4.13227
5.90917
0
0
0
0
0.055945
0
7.2667
4.05387
0
0
6.83115
0.504838
0
0
0
4.12662
0
0
0
0
0
1.62571
0
0
0
0.00593931
0
0
3.14419
0
2.44066
7.5252
0
0
0.233796
0
5.11457
0
0.601265
0.872498
0
0
0
0
0
0
11.2929
0
0
0
0
0
0
1.54366
0
0
0
0
0
3.03098
0
0
0
0.946931
0
1.08673
0
0
0
0
0
0
2.18425
0
0
1.03461
0
11.2078
0
0
0.763808
0
0
2.53507
0
0
8.31205
0
0
2.16386
0
10.7969
0
9.09337
0
3.12036
4.64034
0
0
0.176678
0
0
3.65808
0.507285
0
2.28629
0
0
0
10.8026
0
0
0.838466
0.505645
0
0
8.69872
0.00534293
0
0.945463
0
0
0.422181
0.904292
0
0
0.494474
0
0
0.0288968
0
0
0
1.68862
0
2.21547
0
0
0
0
0
0
0
3.82033
0
0
0
14.415
0
0
0
0
3.7751
0
4.11731
0.126212
0
1.99541
0
0.945903
0
0
0
0
7.08828
0
1.26124
1.31199
0
0
0.558895
0
0
0
0
1.71012
0
0
0
4.36995
0
0
0
0
0
0
0.623855
0
0.747171
1.57864
0
0
0
0
5.03095
0
0.468911
0
0
4.21762
0
0
0
0
4.83357
1.82777
0
4.11579
0
3.45655
0
0
0
1.94355
0
0
2.53803
0
0
0
1.9274
0
0.187558
0
2.59659
0
2.1215
0
0
0
0.653009
2.78114
0
2.52112
0
0.927939
0
0
2.17901
8.06934
0
9.40476
0
0
0
6.42697
0
0
0.18469
13.0251
0
0.46729
0
3.10853
0
0
0
0.408904
0
0
0.817848
0
0
3.462
0
0
9.06091
0
0
0.865042
0
0
0
0
2.9817
5.44538
0
1.75109
0
0
0
3.25672
0
4.55019
0
4.55861
0
0
1.56141
0
0.908057
0
0
0
0
0
0
0.487746
0
0
0
0
0.411716
0
7.00702
0
0.968601
3.34204
0
0
6.14849
1.50173
0
0
0.55457
0
3.83051
0
0.828451
0
0
0
2.8097
0
0
0
0.919755
0
0
0
2.42676
0
0
0
0
0
0
0
0
0
0
0
0.0497165
0
3.10745
7.37715
0
5.73584
2.02995
0
0
0
6.15775
0
4.33484
2.83622
4.93833
0
0
4.41087
0
0
0
0
0
4.41842
0
0
7.2407
0
3.50365
0
0
0
0
0
0.688561
0
0
0.199621
0
0
0
7.85675
0
3.87186
0
0
6.24168
0
1.48139
3.43089
0
0
0
0
1.97636
0
0
5.28096
0
0
0
5.06779
0
0
3.30838
0
0
2.4875
0
1.47769
0
0
3.00659
0
1.54378
0
0
3.44676
0
0
7.65438
12.5881
0
0
2.39383
0
0
0
0
0
6.45966
0
0
0
0
0
4.58462
0
5.03479
4.58043
0
1.83673
0
0
0
0
2.57149
0
0
0
0
0
13.5851
0
2.09042
0
0
0
0
0.730114
0
0
10.1917
0
0
0
3.70533
0
0
0
0
7.78273
0
0
6.4871
0
0
0
0
0
1.6512
0
0
0
0.437265
0
0.0431351
0
0
0
0
0
0.402528
0
5.33917
0
0
5.23904
0
0
0
8.13706
0
0
0
5.34785
0
0
0
0
1.73445
7.92791
0
0
0
0
0
0
0
1.43369
0
0
5.38222
3.5317
0
0
0
1.03165
0
0
0
0
0
0
0
0
0
0
0
0.580856
0
0
0
0
3.114
0.434761
0
0
2.59895
0.319765
0
1.72958
0
0.734999
0
0
0
9.44037
0
4.53376
0
3.01864
0
8.43223
0
6.69951
0
0
7.14321
0
0
0
0
7.41292
0
0
1.88198
0
1.00337
0
0
0
1.22377
0
3.73526
11.2962
0
11.3147
0
0
0
0
5.74096
0
1.48562
3.67876
0
0
0
0
0.54837
8.84276
0
7.07877
0
1.79493
0
0
7.12973
0
11.26
0
0.710215
0
0
0
0
0
9.1136
0
0
0
0
0
1.11396
0
0
0
2.50506
0
0
0
0
0
0
2.91977
0
8.58453
0
5.55239
0
2.4586
0
0
0
0
0
0
0
2.95509
0
0
0
2.90463
0
0
0
0
0
0
2.43792
5.39636
0
0.630736
0
0
7.00974
0
0
0
0
6.22658
0
0
4.47825
0
0
0.486235
0
0
0
0
0
0
7.29389
0
0.198322
0
0.837851
1.8215
0
0
4.85377
0
3.86448
0.984504
0
1.42076
0
0
1.5881
0
5.68451
0
0
2.11746
0
0.737663
0
5.32456
0
0
0
4.25077
0
0.930172
0
0
2.25
0
6.78906
0
11.7671
0
0
0
0
0
0
0
1.7522
0
0
0
0
0
1.39109
2.81285
0
0
0
2.93685
0
3.05289
0
4.50748
0
0
1.86402
0
0.125961
0
0
2.28516
0
1.61875
0
0
3.25906
6.77645
0
0
0
0
0
0
0
0
0.912131
7.61662
0
0
0
1.02514
0
0
0
3.24281
0
0.615288
0
2.46769
0
0
1.70699
0
0.414408
0
0
1.85509
0
10.1139
0
2.16914
0
0.151679
0
2.4501
0
0
0.0547437
0
3.9857
0
0
1.10901
0
5.23846
0
0
2.55485
2.7958
0
0
0
0
0
2.02416
0
2.63842
0
12.5842
0
0.158267
0
0
0
0
0
0
0
0
0
2.16321
0
0
1.9886
0
2.8019
0
0
0.199491
0
2.66036
0
0
1.80814
0
7.42143
0
0
0.688385
0
0
0.49293
0
2.12033
0
0
0
0
0
6.73151
0
10.2013
0
0
0
0
2.16737
0
9.68346
0
2.55425
0
0
0
0
11.9827
0
1.48858
0
0
0
0
0
0.802832
0
1.13692
0
1.01042
1.83802
0
0
0
0
1.81528
4.63058
3.13052
0
5.59717
0
0
0
0
0.535436
0
0
0
0
0
0
1.83012
0
0
7.96302
0
2.1218
0
0
3.22403
0.444915
0
0
2.86722
2.32524
0
0
1.96155
0
0
0
0
0
0.747661
0.608299
0
2.2968
0
3.92433
0
1.41386
0
0
2.28743
0.800888
0
3.58694
4.20514
0
0
0
0
1.24603
0
0
1.05291
3.82652
0
7.72026
0
0
0
0
8.10667
1.41696
0
0
0
0
0.654853
0
0
0
2.97145
2.9378
0
0
0
0
0
0
10.8996
1.7082
0
0
0
0
0
0.20021
0
0
0
4.84339
0
3.94973
3.83994
0
0
1.6248
0
0.496799
0
2.21902
0
2.63002
0
0
0
0
0
0
2.14859
9.89252
0
0
0
0
0
4.46406
3.32854
0
1.36538
7.7446
0
0
0
0.570656
0
0
0
0
0
5.99923
0
0.42025
0
7.66104
0
0
0.829769
13.1431
0
0
3.79807
0
2.16351
0
0
0
0
0
6.11775
0
0.388227
0
0
0
6.09426
0
0
0
0
0
0
0
0
0
0
0
0
4.56413
0
4.95598
2.80615
2.59821
0
0
0
0
0
0
0
0
1.28271
0
2.75419
0
4.36383
3.26439
0
0
3.64126
0
0
0
0
0.909399
0
0
0.754008
0
0
0
0
5.99696
0
0
2.33968
0
5.72617
0
0.269158
0
0.0655065
0
0
0.731124
0
0
0
0
5.85649
7.65684
0
0
2.97386
0
8.63869
0
3.03388
0
1.24413
0
1.68939
0
0.687685
2.92801
0
3.66846
0
2.46751
0
0
0
0
3.2805
0
0
0
0
0
0
0
6.30248
0.496529
0
0
0
0
0
0
0
0
0
2.68471
0
4.16523
0
0
0
0
0
0
0
0
1.48108
0
0
0
0
0
0
0
3.52758
0
0
0
0
3.38124
0
3.06905
0
2.73183
0
0
0
0
0
0
0
0
0
9.2808
0
2.55275
0
0.211688
0
6.97739
0
0
3.17374
7.60476
0
0
0
0
0
0
0
2.04557
0
0
2.3909
0
0
1.65011
0
0
0.0447584
0
0
1.07849
0
4.84426
0
0
0
0
0
0
4.61713
0
0
0
7.4408
0
0.682932
0
1.06114
0
0
0
0
0
1.24717
0
0
3.08647
0
0
2.12828
0
1.50649
0
2.55525
9.37766
0
0
0.163083
0
4.51205
0
0
0
6.89645
0
1.36868
0.571403
0
0
4.64904
7.69814
0
0
2.41198
0
0
0
3.2874
0
0
5.7951
0
0
0
0.584878
0
0
0
0
0
0
7.38921
7.26817
0
0
5.4144
0
0
0
0
0
1.22941
12.3945
0
0
0
0.204085
0
0
3.49641
0
0
0.66776
0
1.70129
0
0
4.5943
0
0
0
0
5.80176
0
0
0
0
5.66551
0.658936
0
0
2.75941
0
0
0
0
0
0
0
2.42175
0
0
5.6382
0
0
1.04826
0
0
0
1.2374
0
0
0
10.1174
0
0
0
0
0
0
0
0.29797
2.36078
0
0
6.91176
3.94015
0
1.11695
0
0.142929
0
5.66712
0
2.38238
0
2.59954
0
0
1.68965
1.46407
0
0.622716
0
1.33844
0
0
0
0
0
3.05788
0
1.37981
0
0
0
7.0258
0
0
0
0
1.28447
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.56736
6.62111
0
0.237561
0
0
1.80769
0.896048
0
0
0
0
2.66175
2.27475
0
0
0
5.87868
0
6.35787
0
0
0
0
0
0
6.75696
3.44922
0
0
0
0
0
0
0
0
0
0
0
1.55471
0
0.333577
0
7.3306
0
0
0
0
0
0
2.41388
0
0
0
0
0
11.2337
1.93657
0
3.38018
0
0
0
0
2.05199
8.48543
0
0
0.0121893
3.48449
0
5.53311
0
0
0
0
0.138169
3.26495
0
0
0
0
0
2.63386
5.15301
0
4.50629
0
1.92166
0
8.5899
2.8477
4.90011
5.56749
0
0
1.72251
0
1.32343
0
0.196821
0.925023
0
3.25237
0
1.295
0
2.63156
0
0.360161
0
0
6.92537
4.2406
0
0
3.0848
0.148635
0
0
0
0
7.35164
0
5.2971
0
0
0
2.68912
0.0663608
0
0
0.553992
0
7.35952
0
0
4.01085
0
1.16366
0
0
0.033603
2.11686
0
0
5.45838
1.3658
0
0
1.07015
0
0
1.40409
0
0
5.7839
0
4.50686
7.58371
0
0
4.06226
0.703323
0
0
0
4.24669
0
0
0.0172333
0
0
1.24036
0
0
3.70761
1.2256
0
7.29535
0
2.46853
0
0
4.17156
0
0.956661
0
0
2.75501
0
0
0.0814437
0
1.01493
0
0
0
0
0
2.11843
0
0
0
0
0
0
0.313308
0
0
0
4.93461
0
0
0
0
0
0
0.815682
0
0
0
7.61861
6.92273
0
0
2.60422
0
0.955701
4.08725
0
0
0
1.61954
0
0
5.28601
0
1.83707
1.46753
0
0
3.80653
0
0
0.042238
0
0
0
0
0
0
2.84869
8.63884
0
0
0
0
0
2.16953
0
0
0.103417
0
0
0
0
0
0
0
0
10.7775
0
0
0.690181
0
0
1.27515
0
0
12.0719
0
0
0
5.13874
0.93059
0
1.8411
0
0
3.26195
0.695781
0
0
0
0.505257
0
0
2.18625
1.60532
0
0
0
0
0
0
0
0
2.93682
0
0
0
0
1.87484
0
3.52524
0
6.09082
0
0
0
0
0
0
0
0
3.93638
0
0
0
0
0.28811
0
1.9551
0
0
0.950511
0
0
0
3.19892
0
0
0
0
0
2.64967
0
0
0
0
1.32881
0
0
0
0
0
0
0
0
1.54353
0.382203
0
5.38895
0
0
3.90615
0
0
1.42591
0
0
0.222406
0
0
0
0
0
0
0
0
0
2.95043
0
0
0
0.636743
0
0
0
0
0
1.29114
4.01305
0
0
0
0
0
0
1.98463
0
0
0
2.05311
0
0
0
0
2.00652
0
0
0
0.541945
0
0.855505
0
0
0
0
0
0
3.42821
0
8.2442
0
5.82779
0
1.16842
0
2.82215
0
0.0602458
0.307669
0
2.17822
0
5.60778
0
3.98535
3.80336
0
0.494111
0
0
0.372429
0
0
4.0291
0
0
0
3.27948
0
11.6899
0
0.913921
0
5.12917
0
0
0
5.8834
0
6.47705
6.09408
0
0
0
5.59309
0
0
0
0.890639
0
0
0
0
0
0
0
1.32969
0
0
0
3.19865
0
0.707743
0
0.50043
0
0
3.47063
0
0
0
0
0
0
0
0
0
0
0
1.48112
5.42768
0
0
3.64138
3.42864
4.35932
0
5.80964
6.46655
0
0
0
0
0
5.22253
0
0
0
0
2.01398
0
1.06591
1.76457
0
0
3.35694
0
0
0
1.57557
0
0
0
0
0
0
0
0
0
0
0
0
3.33792
4.44661
0
5.22758
2.97769
0
0
3.12805
10.5309
0
0
5.70947
0
0
0
0
0
1.67328
0
0
0
0.734975
0.644878
0
0
8.98879
4.45968
3.33229
0
0
0
1.95033
0
0
3.09392
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4.63339
0
2.75142
7.37019
0
0
0
4.07873
3.68862
2.90002
0
0
0
0
0
0
4.96656
2.02958
0
0
0
0
0
0
2.57364
0
2.97161
